"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.extension","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.modifierExtension","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceType","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","The type of device shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.2)","The type of device shall be specified using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.2)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceType",1,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceTradeName","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceTradeName","","","",0,1,"","","","string {[]} {[]}
","This can be used to specify the trade name of the device, where applicable, as text. (9.6.2.12.3)","This can be used to specify the trade name of the device, where applicable, as text. (9.6.2.12.3)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceTradeName",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceQuantity","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceQuantity","","","",1,1,"","","","Quantity {[]} {[]}
","The quantity of the device present in the pack shall be specified. (9.6.2.12.4)","The quantity of the device present in the pack shall be specified. (9.6.2.12.4)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceQuantity",1,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceListingNumber","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceListingNumber","","","",0,1,"","","","string {[]} {[]}
","This can be used to specify the listing number of the device, where applicable, in text. (9.6.2.12.5)","This can be used to specify the listing number of the device, where applicable, in text. (9.6.2.12.5)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceListingNumber",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceIdentifier","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceIdentifier","","","",0,1,"","","","Identifier {[]} {[]}
","A unique device identifier needs to be specified. (9.6.2.12.6)","A unique device identifier needs to be specified. (9.6.2.12.6)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceIdentifier",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.ModelNumber","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.ModelNumber","","","",0,1,"","","","string {[]} {[]}
","This can be used to specify the device model or reference number, where applicable, in text. (9.6.2.12.7)","This can be used to specify the device model or reference number, where applicable, in text. (9.6.2.12.7)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.ModelNumber",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilityIndicator","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Where applicable, this can be used to specify whether the device is supplied as sterile using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.8)","Where applicable, this can be used to specify whether the device is supplied as sterile using an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.8)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilityIndicator",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilisationRequirementIndicator","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilisationRequirementIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Where applicable, this can be used to specify whether the device shall be sterilised before use based on an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.9)","Where applicable, this can be used to specify whether the device shall be sterilised before use based on an appropriate controlled vocabulary. The controlled term and the controlled term identifier shall be specified. (9.6.2.12.9)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.SterilisationRequirementIndicator",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceUsage","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceUsage","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The number of times that the device may be used as described in the regulated product information may be specified. (9.6.2.12.10)","The number of times that the device may be used as described in the regulated product information may be specified. (9.6.2.12.10)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceUsage",0,1,"",""
"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceBatchIdentifier","InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceBatchIdentifier","","","",0,*,"","","","BackboneElement {[]} {[]}
","11.12","11.12","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.PharmaceuticalProduct.Device.DeviceBatchIdentifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
